packetid|interface|reltime|abstime|ipsrc|ipdst|ipsrc_host|ipdst_host|tcpstream|sport|dport|rwnd|tcpflags|tcpoptions|tcpseq|tcplen|tcpack|expected_token|mptcpstream|recvtok
2591|any|31.119979942|1529916746.877426715|10.0.0.1|10.0.0.2|10.0.0.1|10.0.0.2|1|33784|5201|117248|0x00000010|1,1,8,30|1355174|2856|1||1|
2592|any|31.123418171|1529916746.880864944|10.0.0.2|10.0.0.1|10.0.0.2|10.0.0.1|1|5201|33784|733184|0x00000010|1,1,8,1,1,5,30|1|0|1290914||1|
2593|any|31.131858328|1529916746.889305101|10.0.0.1|10.0.0.2|10.0.0.1|10.0.0.2|1|33784|5201|117248|0x00000010|1,1,8,30|1358030|2856|1||1|
2594|any|31.136813855|1529916746.894260628|10.0.0.2|10.0.0.1|10.0.0.2|10.0.0.1|1|5201|33784|733184|0x00000010|1,1,8,1,1,5,30|1|0|1290914||1|
2595|any|31.143833742|1529916746.901280515|10.0.0.1|10.0.0.2|10.0.0.1|10.0.0.2|1|33784|5201|117248|0x00000010|1,1,8,30|1360886|2856|1||1|
2596|any|31.149753461|1529916746.907200234|10.0.0.2|10.0.0.1|10.0.0.2|10.0.0.1|1|5201|33784|733184|0x00000010|1,1,8,1,1,5,30|1|0|1290914||1|
2597|any|31.156735092|1529916746.914181865|10.0.0.1|10.0.0.2|10.0.0.1|10.0.0.2|1|33784|5201|117248|0x00000010|1,1,8,30|1363742|2856|1||1|
2598|any|31.160582044|1529916746.918028817|10.0.0.2|10.0.0.1|10.0.0.2|10.0.0.1|1|5201|33784|733184|0x00000010|1,1,8,1,1,5,30|1|0|1290914||1|
2599|any|31.167874085|1529916746.925320858|10.0.0.1|10.0.0.2|10.0.0.1|10.0.0.2|1|33784|5201|117248|0x00000010|1,1,8,30|1366598|2856|1||1|
2600|any|31.172320792|1529916746.929767565|10.0.0.2|10.0.0.1|10.0.0.2|10.0.0.1|1|5201|33784|733184|0x00000010|1,1,8,1,1,5,30|1|0|1290914||1|
2601|any|31.180714788|1529916746.938161561|10.0.0.1|10.0.0.2|10.0.0.1|10.0.0.2|1|33784|5201|117248|0x00000010|1,1,8,30|1369454|2856|1||1|
2602|any|31.184723822|1529916746.942170595|10.0.0.2|10.0.0.1|10.0.0.2|10.0.0.1|1|5201|33784|733184|0x00000010|1,1,8,1,1,5,30|1|0|1290914||1|
2603|any|31.192302226|1529916746.949748999|10.0.0.1|10.0.0.2|10.0.0.1|10.0.0.2|1|33784|5201|117248|0x00000010|1,1,8,30|1372310|2856|1||1|
2604|any|31.197553790|1529916746.955000563|10.0.0.2|10.0.0.1|10.0.0.2|10.0.0.1|1|5201|33784|733184|0x00000010|1,1,8,1,1,5,30|1|0|1290914||1|
2605|any|31.204559891|1529916746.962006664|10.0.0.1|10.0.0.2|10.0.0.1|10.0.0.2|1|33784|5201|117248|0x00000010|1,1,8,30|1375166|2856|1||1|
2606|any|31.207595368|1529916746.965042141|10.0.0.2|10.0.0.1|10.0.0.2|10.0.0.1|1|5201|33784|733184|0x00000010|1,1,8,1,1,5,30|1|0|1290914||1|
2607|any|31.216081464|1529916746.973528237|10.0.0.1|10.0.0.2|10.0.0.1|10.0.0.2|1|33784|5201|117248|0x00000010|1,1,8,30|1378022|2856|1||1|
2608|any|31.220633780|1529916746.978080553|10.0.0.2|10.0.0.1|10.0.0.2|10.0.0.1|1|5201|33784|733184|0x00000010|1,1,8,1,1,5,30|1|0|1290914||1|
2609|any|31.227838594|1529916746.985285367|10.0.0.1|10.0.0.2|10.0.0.1|10.0.0.2|1|33784|5201|117248|0x00000010|1,1,8,30|1380878|2856|1||1|
2610|any|31.233426477|1529916746.990873250|10.0.0.2|10.0.0.1|10.0.0.2|10.0.0.1|1|5201|33784|733184|0x00000010|1,1,8,1,1,5,30|1|0|1290914||1|
2611|any|31.239957704|1529916746.997404477|10.0.0.1|10.0.0.2|10.0.0.1|10.0.0.2|1|33784|5201|117248|0x00000010|1,1,8,30|1383734|2856|1||1|
2612|any|31.245216400|1529916747.002663173|10.0.0.2|10.0.0.1|10.0.0.2|10.0.0.1|1|5201|33784|733184|0x00000010|1,1,8,1,1,5,30|1|0|1290914||1|
2613|any|31.253694498|1529916747.011141271|10.0.0.1|10.0.0.2|10.0.0.1|10.0.0.2|1|33784|5201|117248|0x00000010|1,1,8,30|1386590|2856|1||1|
2614|any|31.255742918|1529916747.013189691|10.0.0.2|10.0.0.1|10.0.0.2|10.0.0.1|1|5201|33784|733184|0x00000010|1,1,8,1,1,5,30|1|0|1290914||1|
2615|any|31.264193463|1529916747.021640236|10.0.0.1|10.0.0.2|10.0.0.1|10.0.0.2|1|33784|5201|117248|0x00000010|1,1,8,30|1389446|2856|1||1|
2616|any|31.270545040|1529916747.027991813|10.0.0.2|10.0.0.1|10.0.0.2|10.0.0.1|1|5201|33784|733184|0x00000010|1,1,8,1,1,5,30|1|0|1290914||1|
2617|any|31.276782772|1529916747.034229545|10.0.0.1|10.0.0.2|10.0.0.1|10.0.0.2|1|33784|5201|117248|0x00000010|1,1,8,30|1392302|2856|1||1|
2618|any|31.280221967|1529916747.037668740|10.0.0.2|10.0.0.1|10.0.0.2|10.0.0.1|1|5201|33784|733184|0x00000010|1,1,8,1,1,5,30|1|0|1290914||1|
2619|any|31.288629914|1529916747.046076687|10.0.0.1|10.0.0.2|10.0.0.1|10.0.0.2|1|33784|5201|117248|0x00000010|1,1,8,30|1395158|2856|1||1|
2620|any|31.293631542|1529916747.051078315|10.0.0.2|10.0.0.1|10.0.0.2|10.0.0.1|1|5201|33784|733184|0x00000010|1,1,8,1,1,5,30|1|0|1290914||1|
2621|any|31.299031201|1529916747.056477974|11.0.0.2|10.0.0.1|11.0.0.2|10.0.0.1|3|5201|57491|733184|0x00000010|1,1,8,1,1,5,30|1|0|1714761||1|
2622|any|31.300955768|1529916747.058402541|10.0.0.1|10.0.0.2|10.0.0.1|10.0.0.2|1|33784|5201|117248|0x00000010|1,1,8,30|1398014|2856|1||1|
2623|any|31.310522254|1529916747.067969027|10.0.0.2|10.0.0.1|10.0.0.2|10.0.0.1|1|5201|33784|733184|0x00000010|1,1,8,1,1,5,30|1|0|1290914||1|
2624|any|31.312817334|1529916747.070264107|10.0.0.1|10.0.0.2|10.0.0.1|10.0.0.2|1|33784|5201|117248|0x00000010|1,1,8,30|1400870|2856|1||1|
2625|any|31.323277757|1529916747.080724530|10.0.0.2|10.0.0.1|10.0.0.2|10.0.0.1|1|5201|33784|733184|0x00000010|1,1,8,1,1,5,30|1|0|1290914||1|
2626|any|31.324395350|1529916747.081842123|10.0.0.1|10.0.0.2|10.0.0.1|10.0.0.2|1|33784|5201|117248|0x00000010|1,1,8,30|1403726|2856|1||1|
2627|any|31.334711004|1529916747.092157777|10.0.0.2|10.0.0.1|10.0.0.2|10.0.0.1|1|5201|33784|733184|0x00000010|1,1,8,1,1,5,30|1|0|1290914||1|
2628|any|31.338064625|1529916747.095511398|10.0.0.1|10.0.0.2|10.0.0.1|10.0.0.2|1|33784|5201|117248|0x00000010|1,1,8,30|1406582|2856|1||1|
2629|any|31.348067929|1529916747.105514702|10.0.0.1|10.0.0.2|10.0.0.1|10.0.0.2|1|33784|5201|117248|0x00000018|1,1,8,30|1409438|1124|1||1|
2630|any|31.348066766|1529916747.105513539|10.0.0.2|10.0.0.1|10.0.0.2|10.0.0.1|1|5201|33784|733184|0x00000010|1,1,8,1,1,5,30|1|0|1290914||1|
2631|any|31.353084387|1529916747.110531160|10.0.0.1|11.0.0.2|10.0.0.1|11.0.0.2|3|57491|5201|117248|0x00000010|1,1,8,30|1714761|1428|1||1|
2632|any|31.358435769|1529916747.115882542|10.0.0.2|10.0.0.1|10.0.0.2|10.0.0.1|1|5201|33784|733184|0x00000010|1,1,8,1,1,5,30|1|0|1290914||1|
2633|any|31.372236874|1529916747.129683647|10.0.0.2|10.0.0.1|10.0.0.2|10.0.0.1|1|5201|33784|733184|0x00000010|1,1,8,1,1,5,30|1|0|1290914||1|
2634|any|31.382844443|1529916747.140291216|10.0.0.2|10.0.0.1|10.0.0.2|10.0.0.1|1|5201|33784|733184|0x00000010|1,1,8,1,1,5,30|1|0|1290914||1|
2635|any|31.395276123|1529916747.152722896|10.0.0.2|10.0.0.1|10.0.0.2|10.0.0.1|1|5201|33784|733184|0x00000010|1,1,8,1,1,5,30|1|0|1290914||1|
2636|any|31.408441566|1529916747.165888339|10.0.0.2|10.0.0.1|10.0.0.2|10.0.0.1|1|5201|33784|733184|0x00000010|1,1,8,1,1,5,30|1|0|1290914||1|
2637|any|31.419533894|1529916747.176980667|10.0.0.2|10.0.0.1|10.0.0.2|10.0.0.1|1|5201|33784|733184|0x00000010|1,1,8,1,1,5,30|1|0|1290914||1|
2638|any|31.432344190|1529916747.189790963|10.0.0.2|10.0.0.1|10.0.0.2|10.0.0.1|1|5201|33784|733184|0x00000010|1,1,8,1,1,5,30|1|0|1290914||1|
2639|any|31.442767290|1529916747.200214063|10.0.0.2|10.0.0.1|10.0.0.2|10.0.0.1|1|5201|33784|733184|0x00000010|1,1,8,1,1,5,30|1|0|1290914||1|
2640|any|31.455299480|1529916747.212746253|10.0.0.2|10.0.0.1|10.0.0.2|10.0.0.1|1|5201|33784|733184|0x00000010|1,1,8,1,1,5,30|1|0|1290914||1|
2641|any|31.467885483|1529916747.225332256|10.0.0.2|10.0.0.1|10.0.0.2|10.0.0.1|1|5201|33784|733184|0x00000010|1,1,8,1,1,5,30|1|0|1290914||1|
2642|any|31.478152909|1529916747.235599682|10.0.0.2|10.0.0.1|10.0.0.2|10.0.0.1|1|5201|33784|733184|0x00000010|1,1,8,1,1,5,30|1|0|1290914||1|
2643|any|31.491083420|1529916747.248530193|10.0.0.2|10.0.0.1|10.0.0.2|10.0.0.1|1|5201|33784|733184|0x00000010|1,1,8,1,1,5,30|1|0|1290914||1|
2644|any|31.502716979|1529916747.260163752|10.0.0.2|10.0.0.1|10.0.0.2|10.0.0.1|1|5201|33784|733184|0x00000010|1,1,8,1,1,5,30|1|0|1290914||1|
2645|any|31.516757081|1529916747.274203854|10.0.0.2|10.0.0.1|10.0.0.2|10.0.0.1|1|5201|33784|733184|0x00000010|1,1,8,1,1,5,30|1|0|1290914||1|
2646|any|31.527057219|1529916747.284503992|10.0.0.2|10.0.0.1|10.0.0.2|10.0.0.1|1|5201|33784|733184|0x00000010|1,1,8,1,1,5,30|1|0|1290914||1|
2647|any|31.539523594|1529916747.296970367|10.0.0.2|10.0.0.1|10.0.0.2|10.0.0.1|1|5201|33784|733184|0x00000010|1,1,8,1,1,5,30|1|0|1290914||1|
2648|any|31.549543905|1529916747.306990678|11.0.0.2|11.0.0.1|11.0.0.2|11.0.0.1|5|5201|50077|733184|0x00000010|1,1,8,1,1,5,30|1|0|31417||1|
2649|any|31.549544671|1529916747.306991444|11.0.0.2|11.0.0.1|11.0.0.2|11.0.0.1|5|5201|50077|732672|0x00000010|1,1,8,1,1,5,30|1|0|31417||1|
2650|any|31.549545318|1529916747.306992091|11.0.0.2|11.0.0.1|11.0.0.2|11.0.0.1|5|5201|50077|730624|0x00000010|1,1,8,1,1,5,30|1|0|31417||1|
2651|any|31.549545932|1529916747.306992705|11.0.0.2|11.0.0.1|11.0.0.2|11.0.0.1|5|5201|50077|726528|0x00000010|1,1,8,1,1,5,30|1|0|31417||1|
2652|any|31.549546546|1529916747.306993319|11.0.0.2|11.0.0.1|11.0.0.2|11.0.0.1|5|5201|50077|722432|0x00000010|1,1,8,1,1,5,30|1|0|31417||1|
2653|any|31.549547106|1529916747.306993879|11.0.0.2|11.0.0.1|11.0.0.2|11.0.0.1|5|5201|50077|714240|0x00000010|1,1,8,1,1,5,30|1|0|31417||1|
2654|any|31.549547687|1529916747.306994460|11.0.0.2|11.0.0.1|11.0.0.2|11.0.0.1|5|5201|50077|710144|0x00000010|1,1,8,1,1,5,30|1|0|31417||1|
2655|any|31.549548247|1529916747.306995020|11.0.0.2|11.0.0.1|11.0.0.2|11.0.0.1|5|5201|50077|708096|0x00000010|1,1,8,1,1,5,30|1|0|31417||1|
2656|any|31.549548851|1529916747.306995624|11.0.0.2|11.0.0.1|11.0.0.2|11.0.0.1|5|5201|50077|701952|0x00000010|1,1,8,1,1,5,30|1|0|31417||1|
2657|any|31.549549395|1529916747.306996168|11.0.0.2|11.0.0.1|11.0.0.2|11.0.0.1|5|5201|50077|693760|0x00000010|1,1,8,1,1,5,30|1|0|31417||1|
2658|any|31.549549961|1529916747.306996734|11.0.0.2|11.0.0.1|11.0.0.2|11.0.0.1|5|5201|50077|692736|0x00000010|1,1,8,1,1,5,30|1|0|31417||1|
2659|any|31.549550495|1529916747.306997268|11.0.0.2|11.0.0.1|11.0.0.2|11.0.0.1|5|5201|50077|690176|0x00000010|1,1,8,1,1,5,30|1|0|31417||1|
2660|any|31.549551092|1529916747.306997865|11.0.0.2|11.0.0.1|11.0.0.2|11.0.0.1|5|5201|50077|688128|0x00000010|1,1,8,1,1,5,30|1|0|31417||1|
2661|any|31.551801455|1529916747.309248228|11.0.0.2|11.0.0.1|11.0.0.2|11.0.0.1|5|5201|50077|686080|0x00000010|1,1,8,1,1,5,30|1|0|31417||1|
2662|any|31.551802200|1529916747.309248973|11.0.0.2|11.0.0.1|11.0.0.2|11.0.0.1|5|5201|50077|684032|0x00000010|1,1,8,1,1,5,30|1|0|31417||1|
2663|any|31.551802784|1529916747.309249557|11.0.0.2|11.0.0.1|11.0.0.2|11.0.0.1|5|5201|50077|679936|0x00000010|1,1,8,1,1,5,30|1|0|31417||1|
2664|any|31.551803396|1529916747.309250169|11.0.0.2|11.0.0.1|11.0.0.2|11.0.0.1|5|5201|50077|673792|0x00000010|1,1,8,1,1,5,30|1|0|31417||1|
2665|any|31.551804591|1529916747.309251364|10.0.0.2|10.0.0.1|10.0.0.2|10.0.0.1|1|5201|33784|733184|0x00000010|1,1,8,1,1,5,30|1|0|1290914||1|
2666|any|31.554968834|1529916747.312415607|11.0.0.2|11.0.0.1|11.0.0.2|11.0.0.1|5|5201|50077|663552|0x00000010|1,1,8,1,1,5,30|1|0|31417||1|
2667|any|31.554969648|1529916747.312416421|11.0.0.2|11.0.0.1|11.0.0.2|11.0.0.1|5|5201|50077|659456|0x00000010|1,1,8,1,1,5,30|1|0|31417||1|
2668|any|31.554970232|1529916747.312417005|11.0.0.2|11.0.0.1|11.0.0.2|11.0.0.1|5|5201|50077|657408|0x00000010|1,1,8,1,1,5,30|1|0|31417||1|
2669|any|31.554970910|1529916747.312417683|11.0.0.2|11.0.0.1|11.0.0.2|11.0.0.1|5|5201|50077|653312|0x00000010|1,1,8,1,1,5,30|1|0|31417||1|
2670|any|31.554971532|1529916747.312418305|11.0.0.2|11.0.0.1|11.0.0.2|11.0.0.1|5|5201|50077|649216|0x00000010|1,1,8,1,1,5,30|1|0|31417||1|
2671|any|31.555777694|1529916747.313224467|11.0.0.2|11.0.0.1|11.0.0.2|11.0.0.1|5|5201|50077|646656|0x00000010|1,1,8,1,1,5,30|1|0|31417||1|
2672|any|31.555778454|1529916747.313225227|11.0.0.2|11.0.0.1|11.0.0.2|11.0.0.1|5|5201|50077|643584|0x00000010|1,1,8,1,1,5,30|1|0|31417||1|
2673|any|31.556911416|1529916747.314358189|11.0.0.2|11.0.0.1|11.0.0.2|11.0.0.1|5|5201|50077|642048|0x00000010|1,1,8,1,1,5,30|1|0|31417||1|
2674|any|31.564175790|1529916747.321622563|10.0.0.2|10.0.0.1|10.0.0.2|10.0.0.1|1|5201|33784|733184|0x00000010|1,1,8,1,1,5,30|1|0|1290914||1|
2675|any|31.568624256|1529916747.326071029|11.0.0.2|10.0.0.1|11.0.0.2|10.0.0.1|3|5201|57491|642048|0x00000010|1,1,8,30|1|0|1788713||1|
2676|any|33.023140694|1529916748.780587467|10.0.0.1|11.0.0.2|10.0.0.1|11.0.0.2|3|57491|5201|117248|0x00000010|1,1,8,30,1,1|1788713|2856|1||1|
2677|any|33.052494930|1529916748.809941703|10.0.0.1|10.0.0.2|10.0.0.1|10.0.0.2|1|33784|5201|117248|0x00000010|1,1,8,30,1,1|1410562|2856|1||1|
2678|any|33.059211972|1529916748.816658745|10.0.0.1|10.0.0.2|10.0.0.1|10.0.0.2|1|33784|5201|117248|0x00000010|1,1,8,30|1413418|2856|1||1|
2679|any|33.071338158|1529916748.828784931|10.0.0.1|10.0.0.2|10.0.0.1|10.0.0.2|1|33784|5201|117248|0x00000010|1,1,8,30|1416274|2444|1||1|
2680|any|33.141123824|1529916748.898570597|11.0.0.2|10.0.0.1|11.0.0.2|10.0.0.1|3|5201|57491|733184|0x00000010|1,1,8,30|1|0|1791569||1|
2681|any|33.166180240|1529916748.923627013|10.0.0.2|10.0.0.1|10.0.0.2|10.0.0.1|1|5201|33784|733184|0x00000010|1,1,8,1,1,5,30|1|0|1290914||1|
2682|any|33.172422430|1529916748.929869203|10.0.0.2|10.0.0.1|10.0.0.2|10.0.0.1|1|5201|33784|733184|0x00000010|1,1,8,1,1,5,30|1|0|1290914||1|
2683|any|33.184207133|1529916748.941653906|10.0.0.2|10.0.0.1|10.0.0.2|10.0.0.1|1|5201|33784|733184|0x00000010|1,1,8,1,1,5,30|1|0|1290914||1|
2684|any|33.207267870|1529916748.964714643|10.0.0.1|11.0.0.2|10.0.0.1|11.0.0.2|3|57491|5201|117248|0x00000010|1,1,8,30,1,1|1791569|2856|1||1|
2685|any|33.244776864|1529916749.002223637|10.0.0.1|10.0.0.2|10.0.0.1|10.0.0.2|1|33784|5201|117248|0x00000010|1,1,8,30,1,1|1418718|2856|1||1|
2686|any|33.250990405|1529916749.008437178|10.0.0.1|10.0.0.2|10.0.0.1|10.0.0.2|1|33784|5201|117248|0x00000010|1,1,8,30|1421574|2856|1||1|
2687|any|33.263351586|1529916749.020798359|10.0.0.1|10.0.0.2|10.0.0.1|10.0.0.2|1|33784|5201|117248|0x00000010|1,1,8,30|1424430|2344|1||1|
2688|any|33.291192590|1529916749.048639363|10.0.0.1|10.0.0.2|10.0.0.1|10.0.0.2|1|33784|5201|117248|0x00000010|1,1,8,30,1,1|1426774|2640|1||1|
2689|any|33.319355280|1529916749.076802053|11.0.0.2|10.0.0.1|11.0.0.2|10.0.0.1|3|5201|57491|733184|0x00000010|1,1,8,30|1|0|1794425||1|
2690|any|33.323990613|1529916749.081437386|10.0.0.1|10.0.0.2|10.0.0.1|10.0.0.2|1|33784|5201|117248|0x00000010|1,1,8,30,1,1|1429414|2856|1||1|
2691|any|33.329871452|1529916749.087318225|10.0.0.1|10.0.0.2|10.0.0.1|10.0.0.2|1|33784|5201|117248|0x00000010|1,1,8,30|1432270|296|1||1|
2692|any|33.358157477|1529916749.115604250|10.0.0.2|10.0.0.1|10.0.0.2|10.0.0.1|1|5201|33784|733184|0x00000010|1,1,8,1,1,5,30|1|0|1290914||1|
2693|any|33.360431202|1529916749.117877975|10.0.0.1|10.0.0.2|10.0.0.1|10.0.0.2|1|33784|5201|117248|0x00000010|1,1,8,30,1,1|1432566|2856|1||1|
2694|any|33.364094136|1529916749.121540909|10.0.0.2|10.0.0.1|10.0.0.2|10.0.0.1|1|5201|33784|733184|0x00000010|1,1,8,1,1,5,30|1|0|1290914||1|
2695|any|33.368236676|1529916749.125683449|10.0.0.1|10.0.0.2|10.0.0.1|10.0.0.2|1|33784|5201|117248|0x00000010|1,1,8,30|1435422|2856|1||1|
2696|any|33.375062741|1529916749.132509514|10.0.0.2|10.0.0.1|10.0.0.2|10.0.0.1|1|5201|33784|733184|0x00000010|1,1,8,1,1,5,30|1|0|1290914||1|
2697|any|33.378165887|1529916749.135612660|10.0.0.1|10.0.0.2|10.0.0.1|10.0.0.2|1|33784|5201|117248|0x00000010|1,1,8,30|1438278|1400|1||1|
2698|any|33.393133407|1529916749.150580180|10.0.0.1|10.0.0.2|10.0.0.1|10.0.0.2|1|33784|5201|117248|0x00000010|1,1,8,30,1,1|1439678|2856|1||1|
2699|any|33.400533721|1529916749.157980494|10.0.0.1|10.0.0.2|10.0.0.1|10.0.0.2|1|33784|5201|117248|0x00000010|1,1,8,30|1442534|592|1||1|
2700|any|33.402863835|1529916749.160310608|10.0.0.2|10.0.0.1|10.0.0.2|10.0.0.1|1|5201|33784|733184|0x00000010|1,1,8,1,1,5,30|1|0|1290914||1|
2701|any|33.426633039|1529916749.184079812|10.0.0.1|10.0.0.2|10.0.0.1|10.0.0.2|1|33784|5201|117248|0x00000010|1,1,8,30,1,1|1443126|2856|1||1|
2702|any|33.432351677|1529916749.189798450|10.0.0.1|10.0.0.2|10.0.0.1|10.0.0.2|1|33784|5201|117248|0x00000010|1,1,8,30|1445982|2856|1||1|
2703|any|33.443251424|1529916749.200698197|10.0.0.2|10.0.0.1|10.0.0.2|10.0.0.1|1|5201|33784|733184|0x00000010|1,1,8,1,1,5,30|1|0|1290914||1|
2704|any|33.445526758|1529916749.202973531|10.0.0.1|10.0.0.2|10.0.0.1|10.0.0.2|1|33784|5201|117248|0x00000010|1,1,8,30|1448838|80|1||1|
2705|any|33.474965961|1529916749.232412734|10.0.0.2|10.0.0.1|10.0.0.2|10.0.0.1|1|5201|33784|733184|0x00000010|1,1,8,1,1,5,30|1|0|1290914||1|
2706|any|33.481683579|1529916749.239130352|10.0.0.1|10.0.0.2|10.0.0.1|10.0.0.2|1|33784|5201|117248|0x00000010|1,1,8,30,1,1|1448918|2856|1||1|
2707|any|33.481686762|1529916749.239133535|10.0.0.2|10.0.0.1|10.0.0.2|10.0.0.1|1|5201|33784|733184|0x00000010|1,1,8,1,1,5,30|1|0|1290914||1|
2708|any|33.488548020|1529916749.245994793|10.0.0.1|10.0.0.2|10.0.0.1|10.0.0.2|1|33784|5201|117248|0x00000010|1,1,8,30|1451774|296|1||1|
2709|any|33.491451395|1529916749.248898168|10.0.0.2|10.0.0.1|10.0.0.2|10.0.0.1|1|5201|33784|733184|0x00000010|1,1,8,1,1,5,30|1|0|1290914||1|
2710|any|33.508496606|1529916749.265943379|10.0.0.2|10.0.0.1|10.0.0.2|10.0.0.1|1|5201|33784|733184|0x00000010|1,1,8,1,1,5,30|1|0|1290914||1|
2711|any|33.513039959|1529916749.270486732|10.0.0.2|10.0.0.1|10.0.0.2|10.0.0.1|1|5201|33784|733184|0x00000010|1,1,8,1,1,5,30|1|0|1290914||1|
2712|any|33.539977136|1529916749.297423909|10.0.0.2|10.0.0.1|10.0.0.2|10.0.0.1|1|5201|33784|733184|0x00000010|1,1,8,1,1,5,30|1|0|1290914||1|
2713|any|33.547112587|1529916749.304559360|10.0.0.2|10.0.0.1|10.0.0.2|10.0.0.1|1|5201|33784|733184|0x00000010|1,1,8,1,1,5,30|1|0|1290914||1|
2714|any|33.549484448|1529916749.306931221|10.0.0.1|10.0.0.2|10.0.0.1|10.0.0.2|1|33784|5201|117248|0x00000010|1,1,8,30,1,1|1452070|2856|1||1|
2715|any|33.556431842|1529916749.313878615|10.0.0.1|10.0.0.2|10.0.0.1|10.0.0.2|1|33784|5201|117248|0x00000010|1,1,8,30|1454926|2856|1||1|
2716|any|33.558726546|1529916749.316173319|10.0.0.2|10.0.0.1|10.0.0.2|10.0.0.1|1|5201|33784|733184|0x00000010|1,1,8,1,1,5,30|1|0|1290914||1|
2717|any|33.568505706|1529916749.325952479|10.0.0.1|10.0.0.2|10.0.0.1|10.0.0.2|1|33784|5201|117248|0x00000010|1,1,8,30|1457782|2856|1||1|
2718|any|33.581635622|1529916749.339082395|10.0.0.1|10.0.0.2|10.0.0.1|10.0.0.2|1|33784|5201|117248|0x00000010|1,1,8,30|1460638|2856|1||1|
2719|any|33.591984752|1529916749.349431525|10.0.0.1|10.0.0.2|10.0.0.1|10.0.0.2|1|33784|5201|117248|0x00000010|1,1,8,30|1463494|2856|1||1|
2720|any|33.594285455|1529916749.351732228|10.0.0.2|10.0.0.1|10.0.0.2|10.0.0.1|1|5201|33784|733184|0x00000010|1,1,8,1,1,5,30|1|0|1290914||1|
2721|any|33.602555397|1529916749.360002170|10.0.0.2|10.0.0.1|10.0.0.2|10.0.0.1|1|5201|33784|733184|0x00000010|1,1,8,1,1,5,30|1|0|1290914||1|
2722|any|33.604805163|1529916749.362251936|10.0.0.1|10.0.0.2|10.0.0.1|10.0.0.2|1|33784|5201|117248|0x00000010|1,1,8,30|1466350|2856|1||1|
2723|any|33.617559133|1529916749.375005906|10.0.0.1|10.0.0.2|10.0.0.1|10.0.0.2|1|33784|5201|117248|0x00000010|1,1,8,30|1469206|2856|1||1|
2724|any|33.627321756|1529916749.384768529|10.0.0.1|10.0.0.2|10.0.0.1|10.0.0.2|1|33784|5201|117248|0x00000010|1,1,8,30|1472062|2856|1||1|
2725|any|33.640056881|1529916749.397503654|10.0.0.1|10.0.0.2|10.0.0.1|10.0.0.2|1|33784|5201|117248|0x00000010|1,1,8,30|1474918|2856|1||1|
2726|any|33.651864831|1529916749.409311604|10.0.0.1|10.0.0.2|10.0.0.1|10.0.0.2|1|33784|5201|117248|0x00000010|1,1,8,30|1477774|2348|1||1|
2727|any|33.662211187|1529916749.419657960|10.0.0.2|10.0.0.1|10.0.0.2|10.0.0.1|1|5201|33784|733184|0x00000010|1,1,8,1,1,5,30|1|0|1290914||1|
2728|any|33.670477180|1529916749.427923953|10.0.0.2|10.0.0.1|10.0.0.2|10.0.0.1|1|5201|33784|733184|0x00000010|1,1,8,1,1,5,30|1|0|1290914||1|
2729|any|33.682427836|1529916749.439874609|10.0.0.2|10.0.0.1|10.0.0.2|10.0.0.1|1|5201|33784|733184|0x00000010|1,1,8,1,1,5,30|1|0|1290914||1|
2730|any|33.694868171|1529916749.452314944|10.0.0.2|10.0.0.1|10.0.0.2|10.0.0.1|1|5201|33784|733184|0x00000010|1,1,8,1,1,5,30|1|0|1290914||1|
2731|any|33.705193962|1529916749.462640735|10.0.0.2|10.0.0.1|10.0.0.2|10.0.0.1|1|5201|33784|733184|0x00000010|1,1,8,1,1,5,30|1|0|1290914||1|
2732|any|33.717685176|1529916749.475131949|10.0.0.2|10.0.0.1|10.0.0.2|10.0.0.1|1|5201|33784|733184|0x00000010|1,1,8,1,1,5,30|1|0|1290914||1|
2733|any|33.733378620|1529916749.490825393|10.0.0.2|10.0.0.1|10.0.0.2|10.0.0.1|1|5201|33784|733184|0x00000010|1,1,8,1,1,5,30|1|0|1290914||1|
2734|any|33.741425950|1529916749.498872723|10.0.0.2|10.0.0.1|10.0.0.2|10.0.0.1|1|5201|33784|733184|0x00000010|1,1,8,1,1,5,30|1|0|1290914||1|
2735|any|33.753925918|1529916749.511372691|10.0.0.2|10.0.0.1|10.0.0.2|10.0.0.1|1|5201|33784|733184|0x00000010|1,1,8,1,1,5,30|1|0|1290914||1|
2736|any|33.767018024|1529916749.524464797|10.0.0.2|10.0.0.1|10.0.0.2|10.0.0.1|1|5201|33784|733184|0x00000010|1,1,8,1,1,5,30|1|0|1290914||1|
2737|any|34.219590926|1529916749.977037699|10.0.0.1|10.0.0.2|10.0.0.1|10.0.0.2|1|33784|5201|117248|0x00000010|1,1,8,30|1290914|2856|1||1|
2738|any|34.311454741|1529916750.068901514|11.0.0.2|11.0.0.1|11.0.0.2|11.0.0.1|5|5201|50077|731136|0x00000010|1,1,8,1,1,5,30|1|0|31417||1|
2739|any|34.311455584|1529916750.068902357|11.0.0.2|11.0.0.1|11.0.0.2|11.0.0.1|5|5201|50077|729600|0x00000010|1,1,8,1,1,5,30|1|0|31417||1|
2740|any|34.311456206|1529916750.068902979|11.0.0.2|11.0.0.1|11.0.0.2|11.0.0.1|5|5201|50077|726528|0x00000010|1,1,8,1,1,5,30|1|0|31417||1|
